star_id,orbital_period,planet_radius,star_radius,star_temp,star_logg,label
2165002,47.3329299,2.18,0.716,4987.0,4.602,1
2441728,0.856895349,0.82,0.873,6021.0,4.537,0
1871056,40.8065333,3.71,2.097,6207.0,3.963,1
8222813,2.46697039,1.56,0.863,5074.0,4.474,1
12105051,2.624234833,5.11,0.899,5340.0,4.514,1
8240904,6.61836309,2.98,1.294,5529.0,4.19,1
8240904,107.7214092,4.75,1.294,5529.0,4.19,1
8240904,92.77779,1.92,1.019,5888.0,4.444,1
8374494,5.251916208,37.15,0.872,5542.0,4.52,0
5735762,9.673958488,2.63,0.873,5192.0,4.489,1
8414907,100.3039228,29.55,0.772,5055.0,4.566,0
8414907,200.61103346,,,,,0
8397446,0.986620248,43.98,1.385,6243.0,4.176,0
8386035,1.63484631,,,,,0
3962243,14.12847677,2.73,0.974,5779.0,4.477,1
3962243,48.6478543,4.14,0.974,5779.0,4.477,1
3438507,8.39842977,2.0,1.044,6309.0,4.441,1
3869014,8.63847391,5.99,3.046,5684.0,3.657,1
3756801,422.917678,5.89,1.444,5796.0,4.12,1
1871056,140.10765,3.42,2.097,6207.0,3.963,1
1865042,3.4815917,1.17,1.022,5405.0,4.374,1
2438502,8.360616221,40.35,2.445,5463.0,3.79,0
2309585,1.838514968,4.86,0.94,5751.0,4.508,0
5780460,35.61760233,5.17,0.779,5123.0,4.523,1
8244190,1.09206833,1.29,0.859,5639.0,4.551,0
8229696,10.12805158,1.95,0.82,5676.0,4.548,1
8262210,1.613001111,1.25,1.205,5580.0,4.223,0
10272640,3.770551475,12.05,1.075,6322.0,4.426,1
10232123,1.343767797,18.66,2.312,6324.0,3.8,0
10223616,29.12436474,15.25,0.481,4457.0,4.767,0
8415745,31.82814583,35.8,0.92,5908.0,4.507,0
8378634,3.629442796,3.28,1.217,6506.0,4.336,0
8397675,0.553261874,97.36,3.142,5679.0,3.565,0
8346392,5.72812616,1.38,0.548,3968.0,4.714,1
8288947,3.75574267,1.58,0.788,5311.0,4.588,1
8312852,7.44042933,2.74,0.877,5815.0,4.54,0
9480189,6.581477136,4.56,0.973,5188.0,4.4,1
11974540,24.669192732,77.76,9.327,5313.0,2.936,1
9480189,2.382652873,2.74,0.973,5188.0,4.4,1
9480189,24.66461416,5.34,0.973,5188.0,4.4,1
9512687,11.51517167,2.9,0.798,5177.0,4.59,1
8644288,7.641567589,4.91,1.055,5356.0,4.338,1
5738346,30.6113932,19.68,0.534,3900.0,4.727,0
1725016,7.40742502,2.01,0.961,5922.0,4.474,1
1722276,569.934135,38.98,2.057,5367.0,3.783,0
892772,5.09246539,1.17,0.751,5037.0,4.547,0
1027438,110.61576622,,,,,0
10268907,1.103971357,1.37,0.746,5409.0,4.609,0
5446285,10.916108342,3.93,0.932,5575.0,4.521,1
10166274,3.353732008,1.65,0.46,3789.0,4.781,1
10166274,6.877446033,2.05,0.46,3789.0,4.781,1
10166274,28.46464804,1.87,0.46,3789.0,4.781,1
10153827,0.293630085,26.35,0.843,5665.0,4.554,0
5735762,42.89645024,2.0,0.873,5192.0,4.489,1
8302450,2.44199803,1.44,0.796,5970.0,4.564,0
8313667,30.5872153,2.32,1.082,5944.0,4.38,1
8351704,7.09712124,0.74,0.389,3569.0,4.861,1
8299955,2.6827683,1.19,1.223,6180.0,4.262,0
9513865,3.601465336,2.31,0.855,5052.0,4.48,1
9595686,3.108251172,4.43,0.847,5330.0,4.495,0
9605514,25.8474958,2.4,1.031,6297.0,4.448,1
9605514,40.715561,2.7,1.031,6297.0,4.448,1
9661877,20.42720701,4.42,0.958,6014.0,4.494,0
5728283,6.198273591,19.81,0.898,6038.0,4.524,0
8127639,1.023471798,3.78,0.893,5741.0,4.491,0
6047498,0.51872711,19.07,0.762,5572.0,4.597,0
8125580,17.31711739,2.04,0.502,4719.0,4.753,1
8158127,9.42889884,4.39,1.86,5897.0,3.98,1
10158990,1.096583368,1.35,0.763,5222.0,4.528,0
10149023,9.95639775,28.15,1.053,6161.0,4.454,1
10141900,6.50327035,1.67,0.843,4999.0,4.49,1
10141900,4.09667624,1.42,0.843,4999.0,4.49,1
10141900,1.196548464,1.25,0.843,4999.0,4.49,1
8410727,11.47609015,2.07,1.41,6071.0,4.202,1
8410727,25.2630467,1.71,1.41,6071.0,4.202,1
8349405,7.1688266,,,,,0
8278371,0.677374687,0.9,1.037,5718.0,4.395,1
8280511,10.43547031,1.22,0.853,5528.0,4.499,1
8280511,7.41084314,0.94,0.853,5528.0,4.499,1
9710326,28.59914031,1.83,0.461,3755.0,4.781,1
9761882,24.58716355,2.37,0.749,5474.0,4.605,1
5297298,34.193600311,21.95,1.786,6129.0,3.991,0
9766437,12.53248222,3.24,0.904,5997.0,4.522,1
9772531,31.201692472,8.31,0.449,3748.0,4.796,1
9775938,13.19720694,4.18,0.885,4954.0,4.462,1
8644288,14.85890852,5.94,1.055,5356.0,4.338,1
8158127,4.08897299,2.36,1.86,5897.0,3.98,1
8176653,2.866680334,2.93,0.764,5238.0,4.598,0
8174625,17.44486016,3.24,0.966,5568.0,4.413,1
8183911,8.30697421,37.99,2.124,5300.0,3.69,0
8179973,2.49705175,,,,,0
10157458,7.33685101,1.52,0.848,5795.0,4.554,1
4649305,22.65117451,7.62,1.333,6968.0,4.31,0
10148521,1.204274435,1.19,0.849,5668.0,4.552,0
10118816,7.71790675,0.9,0.509,3975.0,4.753,1
10122255,27.6652847,2.21,1.017,6036.0,4.396,1
3124412,0.948950734,36.87,1.133,6307.0,4.391,0
3835670,14.55730897,4.32,1.412,5774.0,4.159,1
10287248,4.722254104,14.45,0.488,3801.0,4.776,0
10351767,0.635069939,57.77,1.058,6340.0,4.434,0
10295951,6.810823723,26.06,2.079,7226.0,3.967,1
10342041,0.933746515,25.54,0.716,5252.0,4.596,0
10514770,1.872421727,5.65,0.825,5337.0,4.486,0
9775938,33.6528474,3.05,0.885,4954.0,4.462,1
9787239,5.90127815,1.94,0.498,3731.0,4.75,1
9787239,8.75209691,1.83,0.498,3731.0,4.75,1
9787239,22.78078241,2.17,0.498,3731.0,4.75,1
9787239,2.896005211,1.23,0.498,3731.0,4.75,1
9787239,0.742957911,1.47,0.498,3731.0,4.75,1
2309719,54.35635067,38.81,1.255,6161.0,4.281,0
2558363,0.54624855,18.93,0.714,5414.0,4.625,0
2716853,18.82744023,2.7,0.86,5687.0,4.538,1
2445154,8.4120069,1.71,0.621,4502.0,4.668,0
2715135,5.747711909,1.86,0.632,4252.0,4.64,1
8644288,3.504691252,2.03,1.055,5356.0,4.338,1
3113266,0.995861402,26.93,0.706,5286.0,4.604,0
3247268,86.67856052,9.83,1.081,5822.0,4.351,1
3247268,12.21828097,5.1,1.081,5822.0,4.351,1
3232859,8.387210055,72.52,1.795,6089.0,4.044,0
3098184,15.2384539,9.84,1.086,6384.0,4.419,0
2720309,0.413334492,31.52,1.016,5973.0,4.465,0
10342065,0.93374614,149.71,4.319,5438.0,3.424,0
10352945,6.47179275,2.08,1.033,6341.0,4.446,0
10354039,64.617518,5.4,0.881,5043.0,4.47,1
10330115,13.21409607,2.77,0.728,5333.0,4.62,1
10426656,6.05729966,1.94,1.004,5334.0,4.372,1
9820483,3.584101048,4.66,0.922,5739.0,4.518,1
9941662,1.763587535,21.42,3.031,9107.0,3.867,1
7778437,5.014234733,10.63,1.307,6490.0,4.32,1
9823457,8.11528727,3.1,0.887,5926.0,4.532,1
9823457,36.9250409,3.01,0.887,5926.0,4.532,1
2574201,37.4783492,10.05,0.44,3687.0,4.813,0
2166206,8.09695764,34.0,1.707,5949.0,4.024,0
2164169,32.3122867,4.84,1.494,5821.0,4.108,1
2574338,9.22961384,2.79,1.252,6320.0,4.347,1
2584163,14.5598556,1.64,0.966,5959.0,4.46,1
4180280,4.176254191,3.07,0.776,4957.0,4.594,1
3239636,0.528755447,47.75,1.954,6151.0,3.92,0
2721030,6.10027621,2.59,0.937,5957.0,4.506,1
3329204,51.59809554,6.57,0.859,5681.0,4.551,1
3230491,1500.0,9.8,0.76,5606.0,4.597,1
3340070,10.9110487,2.36,0.864,5903.0,4.546,0
7626506,8.408878137,2.28,0.812,5551.0,4.508,1
10426656,10.93725572,2.41,1.004,5334.0,4.372,1
10426656,2.97136658,1.52,1.004,5334.0,4.372,1
10528068,158.6850022,3.08,1.034,5751.0,4.34,1
10468940,2.936527336,1.92,1.002,5359.0,4.375,1
9825625,7.03902016,2.45,1.058,6321.0,4.434,1
9875711,8.360870704,3.67,0.81,4743.0,4.516,1
7661409,3.14051153,31.01,0.974,6108.0,4.443,0
1026957,21.76129812,2.53,0.72,4859.0,4.612,1
10002261,12.713794177,2.31,0.116,2661.0,5.283,0
8176650,15.801100028,15.61,0.789,5383.0,4.587,0
2162635,1500.1406772,18.35,2.283,5009.0,3.755,1
5899544,1.739428983,268.65,0.742,5415.0,4.603,0
5963222,1.217266418,14.49,1.638,6631.0,4.145,0
5982353,19.563092517,23.76,1.831,6208.0,3.959,0
6205468,3.7228551,5.67,0.863,5873.0,4.547,0
8506766,48.93786896,24.19,1.761,7066.0,4.094,0
3240706,5.48990788,23.6,0.96,5982.0,4.493,0
2853093,161.5278347,8.19,1.213,5778.0,4.285,1
3228824,0.73093905,1.45,0.711,4768.0,4.588,0
3245969,11.39102358,1.67,0.728,4983.0,4.617,1
3231341,12.33343853,4.12,1.24,5896.0,4.197,1
10468940,8.01500821,2.0,1.002,5359.0,4.375,1
10341831,0.933749941,12.93,0.48,3682.0,4.786,0
10337517,7.053934488,2.36,0.863,5357.0,4.498,1
10337517,4.29263699,0.68,0.863,5357.0,4.498,1
10351231,7.6746614,2.8,1.001,6063.0,4.47,1
10485179,0.445275074,1.21,0.725,5346.0,4.621,0
8561063,1.213770423,0.78,0.148,3292.0,5.215,1
8561063,0.453287416,0.76,0.148,3292.0,5.215,1
8892910,10.810132734,13.95,1.284,6211.0,4.269,0
8561063,1.865114193,0.66,0.148,3292.0,5.215,1
10657664,3.273699006,22.36,2.493,10816.0,4.086,0
3337351,7.047103499,51.86,1.035,5730.0,4.417,0
6153201,0.530300102,35.73,1.038,6184.0,4.448,0
5802486,1.073917869,33.01,0.959,5962.0,4.479,0
5817553,4.206096814,32.66,1.076,6306.0,4.426,0
5982368,19.56313723,9.73,1.077,5766.0,4.352,0
5816811,2.227718792,8.88,0.922,6038.0,4.508,0
5816165,0.591914504,27.21,0.655,5122.0,4.659,0
7102227,36.7704935,2.83,0.755,5142.0,4.602,1
7102227,14.58932429,2.32,0.755,5142.0,4.602,1
7102227,0.764017553,0.86,0.755,5142.0,4.602,1
6960913,59.8780258,2.19,0.599,4016.0,4.658,1
6837146,20.51360192,2.58,0.704,5310.0,4.608,1
11122894,74.92768653,6.39,0.897,5618.0,4.46,1
11122894,150.0189511,32.6,0.897,5618.0,4.46,1
11129738,2.613020421,1.5,0.517,3883.0,4.725,1
11401182,0.927859786,1.79,0.699,4815.0,4.631,1
11030711,205.912735,4.68,0.969,5644.0,4.457,1
11512246,7.10695741,1.72,1.518,5761.0,4.091,1
6607286,0.783276173,1.98,1.233,5640.0,4.247,1
6607286,3.17405898,2.09,1.233,5640.0,4.247,1
6690082,2.1395563,1.76,1.08,5534.0,4.338,1
6690082,4.807103254,2.96,1.08,5534.0,4.338,1
6448890,21.4054422,11.64,4.361,4838.0,3.299,1
6448890,10.5007712,5.68,4.361,4838.0,3.299,1
10730034,2.633852528,1.38,0.878,5114.0,4.463,1
10730034,6.18670882,1.21,0.878,5114.0,4.463,1
10858691,1.796320953,1.2,0.829,5576.0,4.503,1
10858691,3.468073,1.29,0.829,5576.0,4.503,1
10858691,5.9142668,1.31,0.829,5576.0,4.503,1
8107380,14.00640392,3.11,1.124,5788.0,4.323,1
6936909,3.546531809,2.18,0.986,5993.0,4.489,1
6936909,5.70070626,2.03,0.986,5993.0,4.489,1
6962977,20.8341497,2.26,0.808,5296.0,4.538,1
6962977,7.0556584,2.13,0.808,5296.0,4.538,1
11176127,10.47548084,2.11,0.611,4463.0,4.677,1
11176127,22.92886314,2.08,0.611,4463.0,4.677,1
11176127,77.4740991,2.63,0.611,4463.0,4.677,1
11075279,345.1589354,7.79,0.931,5597.0,4.515,1
11014932,6.88595222,2.68,0.999,5616.0,4.394,1
6607447,99.6442783,8.48,1.016,6102.0,4.447,1
6677256,3.125814002,1.88,1.181,6358.0,4.346,0
8030148,5.660669429,3.24,1.173,5746.0,4.266,1
6692833,10.80487163,1.71,0.998,6092.0,4.471,0
6693640,13.71938426,1.98,1.105,6387.0,4.41,1
10858691,29.2214959,1.81,0.829,5576.0,4.503,1
10973814,44.8520997,3.35,1.071,5514.0,4.345,1
10973814,20.34237838,2.88,1.071,5514.0,4.345,1
6541920,118.3786735,3.4,1.046,5657.0,4.364,1
10586208,23.58444746,3.0,1.354,5655.0,4.152,1
6962977,11.97884409,2.11,0.808,5296.0,4.538,1
6962977,3.71545593,1.46,0.808,5296.0,4.538,1
6962977,2.58083264,1.31,0.808,5296.0,4.538,1
7174351,1.487084251,1.6,0.876,5650.0,4.551,0
6932987,19.25404023,3.04,0.941,5798.0,4.507,1
11014932,15.0549356,1.6,0.999,5616.0,4.394,1
11014932,2.92721119,1.29,0.999,5616.0,4.394,1
11014932,38.2856338,1.77,0.999,5616.0,4.394,1
11288505,19.80787763,2.08,0.84,5775.0,4.558,1
11493431,2.343230566,1.18,0.782,4798.0,4.533,1
6441738,19.03723442,5.74,2.892,5248.0,3.523,1
8801343,2.73987398,34.83,2.26,6520.0,3.844,0
8488878,5.801880653,19.91,0.874,5845.0,4.541,0
8560285,85.34092607,1177.65,0.898,6004.0,4.522,0
8620565,0.782045734,45.05,0.995,6113.0,4.463,0
8616873,0.576078683,23.23,0.816,5693.0,4.57,1
10854768,10.1171684,3.07,1.792,6306.0,4.077,1
10964440,19.12947603,4.23,1.71,5372.0,4.007,1
10713616,83.5781976,6.63,2.562,6056.0,3.788,1
10963242,6.1469956,2.04,1.296,6110.0,4.285,1
10785538,0.522457732,1.52,0.954,5991.0,4.459,0
6932987,54.1558384,3.88,0.941,5798.0,4.507,1
8191672,3.548465446,14.92,1.746,6290.0,4.074,1
6851425,11.1199028,2.08,0.766,5078.0,4.581,1
6934291,0.567856484,1.55,0.853,5073.0,4.483,1
7357531,251.0597249,44.2,1.086,5714.0,4.34,0
6185711,11.70219638,16.15,0.762,5758.0,4.596,0
11037335,40.7150498,2.2,0.881,5968.0,4.534,1
11037335,10.44635944,2.18,0.881,5968.0,4.534,1
11389771,2.508553286,1.28,0.881,5814.0,4.523,1
11389771,13.75129636,1.66,0.881,5814.0,4.523,1
8737796,0.885747456,269.98,10.396,5487.0,2.816,0
8462258,3.611541977,28.07,0.802,5203.0,4.504,0
10925104,8.041347775,1.29,0.54,3980.0,4.722,1
8454250,5.082722475,4.4,1.0,5780.0,4.438,0
8494263,78.9257421,11.9,0.882,5750.0,4.538,1
8848271,9.991625291,38.93,1.096,5874.0,4.338,0
10585852,8.57504983,4.26,3.464,4986.0,3.462,1
10928043,6.84639884,1.9,1.31,6065.0,4.251,1
10794087,7.64970832,1.43,1.613,5855.0,4.125,1
10794087,12.37679312,,,,,1
6541920,10.30401132,1.84,1.046,5657.0,4.364,1
4275739,2.171827838,58.56,0.891,5650.0,4.513,0
7287415,3.016182013,2.25,1.4,5611.0,4.144,1
6924203,6.8833761,1.69,0.794,5679.0,4.581,1
6878167,0.833980196,1.45,0.871,5747.0,4.53,0
6880531,69.62754202,,,,,0
6863839,1.926353494,1.33,0.899,6063.0,4.481,0
7296086,0.890737359,20.57,1.169,5687.0,4.293,0
11389771,5.41908491,1.38,0.881,5814.0,4.523,1
11599038,7.01733571,1.61,0.967,6052.0,4.456,1
11193263,6.91134223,1.9,1.35,5685.0,4.194,1
11027624,394.6249514,7.79,1.727,5910.0,4.03,1
11032227,7.19304935,1.59,0.991,6185.0,4.472,1
8751933,86.64764448,9.4,1.12,5522.0,4.323,1
8630788,36.33750453,5.3,0.884,5717.0,4.538,1
8630788,14.64613058,2.22,0.884,5717.0,4.538,1
8630788,148.272013,4.3,0.884,5717.0,4.538,1
8823426,1.506507172,13.4,0.473,3755.0,4.774,0
4070376,1.634614356,44.22,0.97,6121.0,4.468,0
4078157,16.025018977,1069.01,0.789,5776.0,4.582,0
4164994,10.50682978,9.01,0.782,5127.0,4.589,1
4480676,0.711966971,33.34,0.83,5486.0,4.47,0
4079535,17.72724392,14.77,1.006,6181.0,4.464,0
6766634,321.2124365,7.25,1.286,6018.0,4.257,1
6774826,7.13895376,49.96,2.145,7131.0,3.913,0
5652237,4.4645454,3.07,1.985,6093.0,3.91,0
7211469,11.29689442,1.74,1.176,6096.0,4.358,1
7375795,19.30112039,1.66,0.943,5687.0,4.408,0
7255336,1.20320092,49.25,1.349,6218.0,4.198,0
7831264,5.968724048,3.26,1.439,6122.0,4.173,1
7802136,10.980246199,21.94,0.897,5952.0,4.462,0
7532973,2.144632238,59.19,1.305,6296.0,4.24,1
9632895,27.32204488,21.58,0.772,5620.0,4.592,0
7449844,1.152216965,187.73,15.113,5560.0,2.619,0
8766222,5.2972293,47.7,14.296,4631.0,2.386,0
8678594,133.460999,11.21,1.593,5588.0,4.047,1
10925104,5.188563677,1.0,0.54,3980.0,4.722,1
8678594,15.19423359,3.69,1.593,5588.0,4.047,1
8703884,14.17098745,4.19,0.777,5107.0,4.565,0
8560840,31.9734169,24.1,0.774,4931.0,4.595,0
4076098,3.990105908,7.45,0.913,5926.0,4.519,1
4551328,0.52205862,27.16,0.878,5359.0,4.478,0
4282872,10.035381809,4.42,0.833,5813.0,4.561,1
4639868,53.100942624,24.02,0.973,5465.0,4.396,0
10555375,5.80181368,4.52,2.097,6020.0,3.86,0
4372768,15.6402515,18.11,0.826,5346.0,4.491,0
7375795,0.691666384,0.58,0.943,5687.0,4.408,0
7211221,5.62154315,1.37,0.96,5637.0,4.439,1
7025526,1.074106954,0.52,0.676,4699.0,4.637,0
9451127,5.117401517,28.41,1.053,6161.0,4.454,0
9446824,4.20233673,23.53,1.094,6185.0,4.396,0
11356260,8.50698069,1.9,0.986,5822.0,4.428,1
11044770,15.60865244,6.17,2.43,8014.0,3.94,0
11600889,0.669310092,1.13,1.003,5475.0,4.426,1
11197126,4.494498254,62.11,3.403,5117.0,3.578,0
11043167,44.9306706,2.49,1.164,6121.0,4.397,1
8612847,14.13175309,3.02,0.822,5616.0,4.564,1
8552583,1.061934816,25.72,0.87,5730.0,4.545,0
8547140,11.41926141,1.48,0.492,3823.0,4.765,1
8519253,5.93821065,61.63,0.85,6123.0,4.545,0
8813698,268.9410974,13.57,1.306,5798.0,4.224,1
8757910,0.655001616,31.77,2.089,6426.0,3.965,0
4074736,80.9669561,5.04,0.737,5611.0,4.61,1
4072526,33.1996355,2.85,0.88,5102.0,4.463,1
4150539,8.65306587,19.78,0.694,4641.0,4.589,0
4274548,6.80082032,1.88,0.688,4805.0,4.633,1
4455231,19.30581662,4.0,1.522,5661.0,4.09,1
8953257,3.221785738,25.03,1.041,6250.0,4.411,0
8971432,0.6243875,29.45,0.618,5211.0,4.644,0
9278553,18.610092584,55.23,0.891,6077.0,4.526,0
9527915,13.22175358,2.38,0.799,5211.0,4.556,1
9143254,1.137525054,42.74,0.937,5912.0,4.467,0
8949247,23.799939273,51.74,0.957,5934.0,4.473,0
11336883,7.16893064,1.61,1.458,6221.0,4.198,1
11336883,54.325574,0.76,1.137,6343.0,4.411,1
11336883,20.01959599,,,,,1
12506351,1.22775877,48.79,1.044,6207.0,4.412,0
7622486,40.24649897,97.54,1.691,6594.0,4.051,0
7622486,2.27999662,20.74,1.691,6594.0,4.051,0
9705459,2.48658617,24.39,1.198,5892.0,4.35,0
8564587,5.729317577,2.41,0.786,5320.0,4.589,1
10925104,11.776132317,2.08,0.54,3980.0,4.722,1
8564587,11.60908533,1.71,0.786,5320.0,4.589,1
8631160,162.0479502,11.52,1.567,6309.0,4.16,1
8552498,0.530967162,23.72,1.193,6449.0,4.316,0
8806072,40.05881661,3.43,0.868,5668.0,4.545,1
4455231,6.09747233,2.22,1.522,5661.0,4.09,1
4455231,56.637918,3.68,1.522,5661.0,4.09,1
4285107,2.243016513,1.37,0.732,5462.0,4.614,0
4150624,8.6531216,22.58,0.852,5421.0,4.564,0
8972058,8.99088621,2.78,1.171,5881.0,4.315,1
9346253,34.064566412,15.57,0.892,6161.0,4.517,0
9002237,4.350087749,24.77,0.953,6060.0,4.495,0
9288786,1.744101106,7.21,0.703,4368.0,4.593,0
8958035,7.981187121,18.75,0.989,6217.0,4.472,0
9040849,4.118775582,4.48,0.802,5944.0,4.579,0
9202151,1.694740233,2.12,0.527,3764.0,4.739,1
7842610,0.971933156,50.75,0.931,5592.0,4.445,0
7830637,121.5991278,379.63,0.847,6036.0,4.551,0
4760746,15.068060768,16.43,0.96,5982.0,4.493,1
7832356,7.886632468,8.99,1.135,5847.0,4.304,1
9643874,8.027681123,8.43,0.887,5569.0,4.546,1
8800954,704.962626,4.53,0.818,5305.0,4.489,1
8583696,50.28635977,3.88,1.167,5900.0,4.309,1
8804283,22.79020351,2.57,1.053,5478.0,4.354,1
8804283,13.26079792,1.47,1.053,5478.0,4.354,1
8552565,1.061932545,2.29,1.851,6134.0,3.975,0
4155328,127.8334997,9.46,2.17,6505.0,3.973,1
4077526,10.21864532,2.33,1.083,6100.0,4.376,1
4077526,15.573637,2.94,1.083,6100.0,4.376,1
4077526,40.1015561,2.92,1.083,6100.0,4.376,1
4077526,4.45814897,1.61,1.083,6100.0,4.376,1
8937021,5.663621501,2.47,0.723,4917.0,4.601,0
8935810,6.230335,3.7,0.865,5477.0,4.557,1
2441495,12.49340725,2.2,0.795,5207.0,4.561,1
9455556,6.62643441,2.54,0.903,5616.0,4.529,1
9455556,3.70122061,1.62,0.903,5616.0,4.529,1
9427402,6.247030799,1.89,0.487,3821.0,4.764,1
3732821,13.73474071,2.71,0.772,5196.0,4.524,1
3962440,700.00298217,6.43,1.118,6487.0,4.397,1
3534076,272.0868353,5.95,0.791,5587.0,4.548,1
3962357,14.55387488,3.45,1.507,6143.0,4.177,1
9110357,0.895277575,9.27,3.325,8040.0,3.707,0
8394721,81.0637895,3.01,1.324,6198.0,4.237,1
8609450,24.8056775,2.16,0.872,5600.0,4.455,1
6541920,13.02493307,2.88,1.046,5657.0,4.364,1
8609450,44.3471936,2.45,0.872,5600.0,4.455,1
8609450,9.2207691,1.02,0.872,5600.0,4.455,1
8609450,13.6396648,1.1,0.872,5600.0,4.455,1
4243911,1.922799706,1.28,0.815,5194.0,4.559,1
4466677,3.222975318,1.47,0.96,5823.0,4.427,1
4466677,42.0370662,1.66,0.96,5823.0,4.427,1
4466677,21.0112068,1.4,0.96,5823.0,4.427,1
4135665,4.16811839,2.28,1.313,5689.0,4.202,1
9269281,5.82348911,3.0,0.864,5774.0,4.526,1
9100484,8.75059775,2.27,0.779,4942.0,4.599,1
9157908,9.41475056,19.33,1.033,6406.0,4.436,0
9030447,0.56669006,1.52,1.386,6899.0,4.273,0
9034103,7.13969705,2.24,0.993,6014.0,4.486,1
9214942,18.75470238,1.67,0.54,3976.0,4.721,1
3858704,3.00363219,1.43,1.32,6309.0,4.217,0
3749134,11.30123036,1.85,1.122,5730.0,4.34,1
3556220,0.796722833,1.44,1.334,5959.0,4.121,0
3660924,4.24153629,1.44,1.047,5776.0,4.34,1
3939150,17.32419108,3.14,1.857,5968.0,3.972,1
8628758,14.37457572,1.94,1.067,5768.0,4.358,1
8628758,9.65188331,1.08,1.067,5768.0,4.358,1
8509361,6.0990118,3.16,1.971,5743.0,3.881,0
8742590,49.4781446,1.88,0.849,5776.0,4.554,1
8822366,30.8639476,3.01,1.571,5977.0,4.08,1
8972058,2.403640701,1.24,1.171,5881.0,4.315,1
4386059,2.90060781,1.58,1.371,6547.0,4.241,0
4650674,4.51436096,1.84,1.215,5940.0,4.306,1
4275721,3.77359871,1.29,0.969,6224.0,4.404,1
4275721,8.18182189,1.77,0.969,6224.0,4.404,1
8874090,13.32389352,1.26,0.45,3751.0,4.813,1
11666881,4.919584997,2.86,1.378,6236.0,4.246,1
9264949,11.41911886,3.32,1.172,6311.0,4.398,1
9271752,11.36113254,2.6,1.009,6244.0,4.46,1
9007866,1.3866358,0.72,0.856,5693.0,4.551,0
9150827,14.53410833,1.36,0.553,3957.0,4.693,1
3939150,33.0063185,3.13,1.857,5968.0,3.972,1
3839488,11.13127159,2.06,1.435,5800.0,4.202,1
3542588,3.47143963,1.19,1.111,6341.0,4.409,0
3442055,29.6193891,1.74,0.996,5618.0,4.401,1
3440861,3.50376155,,,,,0
12252424,8.925079516,2.36,0.693,4728.0,4.628,1
8700771,8.0922105,1.44,1.395,5774.0,4.106,1
10960993,3.117087797,88.51,2.046,6338.0,3.973,0
6541920,22.687155,3.2,1.046,5657.0,4.364,1
10599397,0.937406378,7.09,0.843,5480.0,4.529,0
10879208,0.668483615,29.53,0.81,5546.0,4.575,0
10843203,4.429633087,32.12,0.809,5344.0,4.545,0
4570931,1.544927524,1.39,1.132,6309.0,4.34,0
4136466,4.48758768,1.37,1.257,6060.0,4.227,1
7284688,0.323021692,46.4,0.972,5458.0,4.381,0
7199774,4.70818628,42.99,0.894,5868.0,4.53,0
7037540,14.405857436,23.42,1.346,5945.0,4.196,0
6866228,7.702374154,225.25,0.83,5598.0,4.565,0
9391208,16.56062577,2.94,0.855,5818.0,4.436,1
9391506,15.74958583,2.77,1.025,6191.0,4.454,1
8950853,37.8145252,3.04,1.314,5988.0,4.278,1
9006449,12.64504291,1.55,0.886,5607.0,4.447,1
9006449,21.5262958,1.36,0.886,5607.0,4.447,1
9006449,33.8845825,1.74,0.886,5607.0,4.447,1
4043190,6.40087137,1.91,1.421,5426.0,4.107,1
3640905,30.1599411,4.54,3.051,5010.0,3.62,1
3640905,51.0771048,3.66,3.051,5010.0,3.62,1
4060815,4.2856756,2.13,3.733,5055.0,3.443,0
6613006,7.388833611,10.66,0.838,5845.0,4.558,0
6606653,2.698021895,52.51,1.211,6568.0,4.36,0
10790387,117.93110803,10.36,1.072,6392.0,4.425,1
10748393,4.887806806,5.71,0.812,5284.0,4.523,0
10874226,11.973605044,38.2,0.943,6146.0,4.497,0
10661771,1.231364189,5.39,0.891,5897.0,4.429,0
10924853,2.102416517,29.29,0.959,5999.0,4.494,0
10874926,11.703109303,37.3,0.958,6014.0,4.494,0
6631721,13.73808249,3.84,1.178,6375.0,4.292,0
6847018,16.66216657,843.45,1.169,6440.0,4.38,0
7220322,0.752159702,43.73,1.175,5916.0,4.296,0
6956233,4.81886153,2.96,0.651,5030.0,4.658,0
7303287,125.86540191,12.37,1.115,5933.0,4.342,1
7303287,34.5439452,2.67,1.115,5933.0,4.342,1
11512246,10.74241765,3.06,1.518,5761.0,4.091,1
8916492,4.02378908,2.24,3.685,7516.0,3.651,0
11193447,0.312941621,58.02,1.188,6286.0,4.312,0
11517719,2.495780169,15.75,0.992,6039.0,4.426,1
11599264,8.428090255,517.43,0.805,5761.0,4.573,0
11100657,8.344104633,836.31,0.838,5447.0,4.559,0
6620003,1.714274727,25.0,0.535,3874.0,4.715,1
6621116,137.75960504,49.52,1.452,5323.0,4.085,0
6629332,2.155278342,16.89,0.82,5665.0,4.568,0
6387450,3.661326482,12.07,0.798,5319.0,4.501,0
12252424,4.75400072,2.0,0.693,4728.0,4.628,1
6432059,0.76973817,,,,,0
6470149,165.739861,57.54,6.836,5019.0,2.99,0
10549562,9.08937826,5.35,1.275,6739.0,4.332,0
10874614,3.234699282,13.06,1.291,5640.0,4.236,1
6541920,31.99552485,4.12,1.046,5657.0,4.364,1
10666230,1.577800747,31.24,0.802,6089.0,4.566,0
10971674,2.380862632,21.65,1.129,5821.0,4.297,0
