star_id,orbital_period,transit_duration,transit_depth,planet_radius,star_radius,star_temp,star_logg,label
37754672,14.13519,2.273,3863.0,9.82212,1.54,6466.0,4.18,1
238124845,8.0850515,2.817,1521.0,3.89202,1.02,5560.0,4.41,1
423445163,2.917882,1.483,1937.0,3.08813,0.67,4593.4,4.65,1
35582553,0.9370901,1.312,1560.0,9.49947,2.43,6779.0,3.83,1
118754987,7.842208,4.914,7095.0,12.3266,1.53,6428.0,4.18,1
25212199,7.5520411,4.338,3881.0,8.43121,1.58,5936.0,4.07,1
47143972,731.8319734,2.747,46413.0,12.4424,0.54,3556.0,4.7,1
445522339,3.0667073,1.486,3497.0,3.39378,0.57,3808.0,4.68,0
438376091,3.5327892,2.093,4509.0,,,8706.0,,1
36808091,3.7781679,4.416,5635.0,11.6911,1.77,6118.0,4.0,1
374741750,0.9942215,2.554,7298.0,,,,,1
303426966,2.1439841,1.793,13382.0,16.8452,1.44,6788.0,4.29,1
371596277,22.5095172,4.509,26199.0,12.0156,0.84,4952.0,4.5,1
45881495,9.0441543,1.196,25006.0,10.2153,0.57,3642.0,4.68,1
349373192,0.76983,2.774,160.192,,,8658.0,3.92,0
72806004,4.4156851,1.091,3166.0,7.75741,1.1,5599.0,4.35,1
35973654,4.4581792,3.561,5095.0,9.08219,1.43,5973.0,4.17,1
75580659,5.0711656,6.032,5325.0,15.3998,2.43,7304.0,3.88,1
358838026,3.9535041,3.684,6493.0,13.6119,1.98,6166.0,3.91,1
177257073,6.8328077,5.311,4454.0,9.18199,1.45,5657.0,4.11,1
376800517,15.8951857,3.711,40821.0,11.9336,0.57,3792.0,4.67,1
469008497,13.0795854,4.918,12002.0,9.66071,0.92,5555.0,4.5,1
54145416,5.267165,1.743,5142.0,6.02919,0.8,4930.0,4.54,1
142277868,18.9926881,1.506,223710.0,10.231,0.21,3003.0,5.05,1
358164738,5.6022404,6.027,4365.0,16.2862,2.49,6237.0,3.73,1
72090501,1.0697877,1.979,3990.0,,,8576.7,,1
361154154,37.98781,4.309,7798.0,10.1109,1.29,5983.0,4.26,1
303030789,21.5962209,4.511,9216.0,9.42089,1.09,6012.0,4.41,1
72542944,2.5011016,1.366,4644.0,15.7428,2.25,6421.0,3.84,1
29780740,2.4214702,1.395,20899.0,9.94252,0.64,3642.0,4.62,1
439618305,4.0236761,5.03,6216.0,16.953,2.14,9833.0,4.18,1
101961987,3.8149372,4.366,6444.0,13.2182,1.89,5709.0,3.89,1
446524637,18.8392786,4.036,6440.0,10.5098,1.42,5972.0,4.18,1
5709314,2.6185048,1.096,3523.0,6.08823,1.04,6478.0,4.53,1
139314045,2.1978944,1.619,3203.0,15.7016,2.61,5147.0,,1
188128470,10.397262,9.97,3143.0,13.8002,2.47,4953.5,,1
22221375,3.9846589,2.146,445.0,2.12827,1.03,5903.0,4.44653,1
382688257,7.6016156,2.116,2969.0,19.3547,3.38,5200.0,,1
382187347,3.581253,1.874,41493.0,12.2522,0.58,3873.0,4.66,1
71674064,4.7383479,1.935,1843.0,4.7507,0.89,5109.0,4.48,1
167720788,7.809463,4.133,11239.0,14.0451,1.33,5816.0,4.32,1
356921678,0.8515408,0.648,51018.0,16.072,0.54,3254.0,4.7,1
147193084,731.3548427,3.429,19143.0,15.334,1.12,5794.0,4.36,1
57694405,14.7478214,2.355,6095.0,7.68311,0.96,5167.0,4.41,1
437774844,5.389491,2.0,49190.0,14.3807,0.67,3493.0,4.6,1
363417404,1484.1934287,3.05,13469.0,8.94439,0.8,5602.0,4.63,1
54238138,7.4476397,2.266,1021.0,2.1911,0.73,4526.0,4.56,1
33153766,0.68831,1.365,3983.64,21.715,3.13,6054.0,3.47323,0
49066806,5.332805,2.142,1795.0,2.92256,0.7,4189.0,4.57,1
297853363,4.416076,4.677,7620.0,16.839,2.32,5186.0,,1
72542131,5.4736892,2.699,14590.0,18.8155,1.5,6229.4,4.17,1
464544047,2.8656356,3.523,5530.0,11.1837,1.56,8849.0,4.4,1
459604398,3.4542618,3.93,5344.0,,,,,1
46104747,20.8359197,3.321,2451.0,7.56184,1.71,6838.0,4.14,1
280647591,4.2380294,3.699,4699.0,6.48085,0.99,6030.0,4.5,1
80384677,3.6477926,2.667,1747.0,3.9626,0.98,5005.4,,1
306248357,5.7180689,5.215,2864.0,9.5585,1.83,6219.0,3.99,1
310497279,2.3645949,2.442,5263.0,14.3865,2.02,7743.0,4.09,1
35009898,1.5275639,1.3727055,2892.4227936,2.6103318,0.427953,3433.0,4.89676,1
142171554,4.5127799,3.11,7453.0,10.6956,1.25,5643.0,4.25,1
457337619,5.8991458,4.815,275.0,1.10037,0.76,5419.4,4.65,1
255851356,2.4018591,3.471,655.0,10.1612,1.86,6071.0,3.95,0
390151888,15.5523703,5.554,723.0,3.54892,1.18,5759.0,4.31,1
161738745,3.6249482,2.294,748.0,5.1321,1.94,4935.7,,1
72504017,5.6177467,2.307,670.0,5.60938,2.48,6315.0,3.74,1
9385460,3.3779614,4.2709189,7198.7471125,14.3326751,1.6616499,6113.0,4.05769,1
915110182,1.4328255,2.0718518,51089.4348604,18.2238418,0.817544,4588.0,4.47637,1
302212110,8.5473,3.5451032,2857.1912379,10.3970349,1.89911,6619.0,4.02,1
290777444,6.1079575,5.1261164,14668.3220679,19.1369245,1.56062,5681.0,4.0558,1
35516889,0.7888389,1.6416539,22614.8958863,16.4131054,1.0280499,5568.0,4.39267,1
133850380,6.9153868,6.156,5765.0,15.9616,2.05,6649.3,4.37,1
166527623,6.9593972,4.8553269,4826.8656037,9.3800527,1.33729,5854.0,4.438,1
220460087,3.2706204,4.0101943,7558.7070106,13.5836554,1.53146,5933.0,4.31,1
324422520,3.6342494,3.683,380.0,4.36152,2.31,5829.0,3.73,1
94483093,2.6141047,2.639,695.0,3.60255,1.46,5650.0,4.11,1
259606227,10.1298877,4.796,634.0,3.76774,1.9,6802.0,4.05,1
179739873,12.9623248,3.564,2427.0,5.94559,1.39,5996.0,4.2,1
141074654,12.5383316,3.084,846.0,3.44886,1.23,6018.0,4.3,1
420529106,9.5327064,2.55,1177.0,2.39108,0.72,4504.0,4.58,1
313671132,733.3796728,4.101,2996.0,6.17234,1.22,5878.0,4.29,1
36734222,0.8134733,1.262964,25866.83474,13.1118363,0.757649,4400.0,4.64555,1
47667,17.2051468,1.464,1975.0,8.17561,1.63,6470.6,4.13,0
3728481,3.1739329,1.192,1590.0,15.5264,3.95,4999.0,,1
368713985,4.0947485,5.1910541,5981.4894009,17.3607607,2.1987801,5983.0,4.27,1
210441429,2.4053036,3.3515613,11063.0791519,19.9376761,1.84636,5476.0,3.88771,1
453668803,3.9854465,4.5181131,8800.6144816,16.4220671,1.71105,5904.0,4.0,1
392914193,0.8778729,1.008516,1704.0444879,6.173706,1.46319,6210.0,4.18301,1
121560868,7.5837846,2.0598226,3059.0689425,10.7098887,1.89487,6457.0,4.0,1
366316586,4.9486116,1.3297363,6987.092161,10.6945832,0.912363,5524.0,4.5045,1
253126207,17.4368079,4.3786259,15418.7232538,18.6840757,1.47515,6332.0,4.19731,1
22560356,5.9337178,1.089,36149.0,19.9345,0.53,3322.0,4.71,1
48103627,4.5696698,3.9536171,9861.079392,13.0582928,1.28306,6122.0,4.283,1
73310180,10.9799801,3.39,4626.0,8.3173,1.34,5754.2,4.2,1
243550555,11.5379235,3.661,1405.0,3.827,1.01,5835.0,4.45,1
124617560,3.6462287,3.662,6153.0,14.2198,1.84,5707.0,3.92,1
419503191,8.1618477,2.17,4647.0,11.849,1.59,7238.0,4.25,1
464542805,13.0953097,1.925,3028.0,8.3339,1.54,6103.0,4.13,1
272251987,3.3047459,3.735,1724.0,4.70927,1.3,6636.0,4.35,1
304363215,19.3111424,3.92,18500.0,9.91342,0.92,5850.0,4.54,1
144321743,729.9391752,1.515,10806.0,15.2287,0.77,5136.9,4.61,1
144077896,2.7543175,1.471,1368.0,2.11364,0.54,3573.0,4.7,1
308010949,3.4732477,2.541,6428.0,13.0505,1.63,7081.0,4.21,1
48476907,4.7192734,1.301,1557.0,7.15211,1.6,6521.0,4.22041,0
170627138,10.9600975,6.171,4111.0,9.91407,2.04,5586.7,3.82,1
94012094,4.9156665,2.561,2218.0,5.59825,1.2,5656.0,4.28,1
438629686,19.6500878,2.277,2605.0,14.4539,2.85,8968.0,3.88,1
377771417,7.447404,1.479,6142.0,13.1669,1.7,7936.0,4.26,1
374155286,3.6850751,1.859,4456.0,10.2036,1.57,5860.0,4.07,1
162729620,13.4364908,5.375,4735.0,9.8672,1.31,6229.0,4.28,0
363259409,5.0953453,5.025,5956.0,12.0431,2.34,6269.0,3.79,1
131312528,17.0116833,3.129,9188.0,8.55494,0.91,5668.0,4.53,1
289389326,1.7988855,1.415,38230.0,13.2509,0.62,3458.0,4.63,1
91794828,3.0589547,3.696,12864.0,17.6594,1.78,6821.0,4.11,1
48476908,4.7192771,1.594,2856.0,9.68968,1.42,5990.0,4.00966,1
72123144,7.0911739,5.635,8187.0,14.5208,1.37,5924.0,4.2,1
463868678,5.7881587,6.879,1372.0,11.6578,3.74,5668.0,,1
398945279,9.5098954,1.448,6596.0,16.5009,1.14,5478.0,4.31,1
241297273,8.4325164,1.731,8796.0,9.45527,0.98,5300.0,4.41,1
49411575,2.67581,2.288,9116.0,15.7041,1.66,6171.0,4.07,1
361344753,7.5138657,2.121,1104.0,3.23033,0.89,5139.0,4.48,1
306249066,26.1622122,3.631,6329.0,10.1227,1.14,6139.0,4.39,1
131195882,0.9097915,1.044,3698.0,6.92737,1.09,5822.0,4.39,1
22452837,10.8089555,2.71,6392.0,11.7906,1.49,6876.0,4.27,1
166145361,2.2059167,0.9395169,2594.7383621,1.0369208,0.202097,3087.0,5.07767,1
53189332,9.2897006,5.3589155,6241.2619064,11.4812614,1.41549,6055.0,4.22795,1
325647810,3.8030207,2.537,2103.0,4.18884,1.01,5035.0,4.35,1
167573692,32.5444769,1.661,101822.0,11.9952,0.38,3230.0,4.84,1
392027961,1.5840089,1.134,1137.0,5.90757,1.72,5188.0,3.91,1
90048949,5.015806,5.154,4470.0,14.6529,2.37,7155.0,3.89,1
56884,3.917482,2.619,8397.0,13.4773,1.54,6466.0,4.18,1
263207857,12.2981251,3.98,14968.0,9.70951,0.87,5614.0,4.55,1
242532142,2.5354002,1.744,11001.0,15.299,1.34,5526.0,4.17,1
400968492,11.1860909,5.989,4416.0,10.3662,1.69,6520.0,4.11,1
366315051,7.3144752,1.481,19146.0,13.336,0.99,5137.0,4.39,1
291668351,12.9414603,3.75,13164.0,10.6791,1.01,5832.0,4.45,1
53735810,4.0860495,4.5420607,7083.7091188,13.0323437,1.47741,6580.0,4.0663,1
289076007,3.1651539,3.416,8746.0,14.2867,1.57,6396.0,4.15,1
403368444,6.5568726,2.755,8511.0,12.6672,1.36,6139.0,4.23,1
76706043,2.3207203,1.797,12787.0,14.0426,1.2,4390.0,4.12,1
426904354,2.5001306,1.61,16650.0,17.7461,1.42,6158.0,4.2,1
149179763,25.0709977,2.379,12286.0,11.9941,0.94,5624.0,4.49,1
145804834,3.5911377,1.623,13850.0,11.6235,0.99,6094.0,4.5,1
349503728,1.1235117,1.039,48991.0,12.5587,0.58,3505.0,4.67,1
439381274,4.315664,6.135,3530.0,8.30372,1.56,6707.0,4.2,1
350432166,35.7890963,8.6915413,2255.7900517,9.2051754,1.90288,6218.9,3.96,1
399195246,1.6930171,2.759,10940.0,16.2172,1.64,6010.0,4.05,1
54085154,1.0014437,1.28,416.0,4.71785,1.18,6380.0,4.438,0
241592217,3.8647617,4.038,7591.0,13.7097,1.83,6119.0,3.98,1
374908396,4.2807848,2.073,2031.0,2.8386,0.69,4354.0,4.59,1
260539542,37.8575614,7.424,5180.0,7.35774,1.17,5980.0,4.34,1
207937389,3.1791661,2.844,16245.0,12.9563,1.16,6452.0,4.43,1
443199889,10.3031578,3.44,3072.0,11.0446,2.01,6387.0,3.94,1
258409964,5.4863844,4.339,8862.0,14.247,1.61,6498.0,4.15,1
148691985,1.2864856,1.328,104433.0,14.0003,0.45,3172.0,4.79,1
411463659,4.8934688,3.157,9659.0,15.84,1.56,6332.0,4.15,1
75650448,18.184189,3.696,9343.0,9.90639,1.09,5265.0,4.32,1
160442729,4.3664669,2.004,26747.0,9.52505,0.59,3598.0,4.66,1
54962195,2.5989031,1.6635706,1953.2615465,2.4312854,0.512361,3719.0,4.76941,1
54962195,4.6955986,2.1638721,1969.101717,2.6626375,0.512361,3719.0,4.76941,1
54962195,7.1024749,2.7542652,1317.715762,1.9895244,0.512361,3719.0,4.76941,1
312612366,7.7103227,4.406,6083.0,8.52513,1.2,6617.0,4.42,1
457446242,3.4714821,3.245,9502.0,13.2477,1.41,6604.0,4.28,1
292349703,5.8778295,3.392,1326.0,11.2784,3.34,5965.0,3.43,1
38584799,6.5479496,2.331,988.0,2.28629,0.73,4853.5,4.61,1
400491269,23.136755,7.179,2514.0,9.05398,2.04,7723.0,4.08,1
330424797,8.6243051,5.584,9216.0,16.2074,1.47,7944.0,4.39,1
209054294,3.5171227,2.327,4327.0,14.6605,2.16,6386.0,3.88,1
256124756,2.231293,1.796,16216.0,15.38,1.19,6356.0,4.38,0
460316238,4.140097,2.896,40878.0,16.9028,0.82,5359.0,4.57,1
446918603,8.0136668,4.056,7657.0,11.825,1.4,5831.0,4.17,1
55092869,4.7359232,7.0819612,2338.8745559,13.5752589,2.7871499,5370.0,3.72765,1
167654347,16.9356875,3.256,2618.0,3.59731,0.71,4758.0,4.62,1
241525834,1.9647786,1.586,60692.0,15.9566,0.64,3314.0,4.62,1
23111,3.3421583,1.284,14573.0,16.3017,1.46,6022.0,4.15,1
332887363,4.8332515,4.323,5964.0,14.6312,2.11,6431.0,3.9,1
149450435,42.7305626,5.591,2711.0,4.03815,0.83,5247.0,4.56,1
15827263,3.9525732,2.378,857.0,,,4536.1,,0
346855283,17.7505864,5.578,1395.0,4.72963,1.38,6967.0,4.34,1
439943973,3.9963956,3.878,635.0,3.52475,1.52,5684.0,4.08,1
440150441,20.86399,5.624,1040.0,3.8434,1.2,6153.0,4.35,1
258940847,5.9867942,0.904,1170.0,10.5818,1.37,6336.4,4.26,1
73723286,14.066109,3.4744355,16514.0482965,21.5662738,1.47641,6157.0,4.20407,0
64837857,20.3292125,6.584,10524.0,14.2065,1.37,6500.6,4.32,1
64837857,30.5055627,6.967,1773.0,5.65993,1.37,6500.6,4.32,1
64837857,8.9965133,2.842,988.0,4.26079,1.37,6500.6,4.32,1
64837857,,6.426,1437.0,5.18833,1.37,6500.6,4.32,1
174328045,5.0569708,3.401,795.0,5.09264,1.8,5818.9,3.95,1
283884522,3.8388774,2.391,350.0,1.94873,1.01,5745.0,4.44,1
150901009,,2.623,1000.0,2.4364,0.75,4859.0,4.59,1
278726770,9.5160627,1.832,487.0,17.807,8.18,4481.6,,1
304690618,6.8672313,2.858,732.0,2.31017,0.91,5564.0,4.51,1
304690618,12.9587054,3.598,1007.0,2.49711,0.91,5564.0,4.51,1
262457587,0.8219599,2.147,17968.0,,,3866.3,,0
96475638,4.0610981,1.964,558.0,2.57627,1.16,6193.0,4.38,1
292221593,5.6494351,5.214,200.0,3.74551,2.95,5764.0,,1
272768631,7.3120981,1.428,1655.0,3.45268,0.8,5159.0,4.57,1
82128636,7.4760689,1.5699592,1443.0305627,14.1742091,2.3351099,6680.0,4.20036,0
468178519,2.9852193,3.7760499,12776.05708,17.0487122,1.48347,6116.0,4.15621,1
355895977,10.5789534,2.8444195,1530.5878174,3.0009044,0.765045,5164.0,4.61221,1
418343229,0.2939493,0.5422359,746.4231884,0.9372852,0.33188,3359.0,4.89202,1
415732733,,7.1157207,3065.8159708,5.6562862,1.0,6487.0,4.438,1
147561732,,18.1537085,1602.3801725,9.531746,2.2886801,6534.0,3.84827,1
192014454,735.797917,5.9484218,479.47449,2.7674128,1.24541,5972.63,4.28725,1
256429408,,16.657231,789.17357,4.5545799,1.56674,6477.0,4.16898,1
161169240,,6.6621453,5126.8337118,8.6506071,1.19221,5952.0,4.32279,0
206361691,718.652003,14.6548943,479.4666113,3.447372,1.3949,6002.0,4.1943,1
333736132,731.9966539,2.892543,16102.9689949,10.6774533,0.756773,4722.0,4.55866,1
101955023,1.6289322,0.809276,2512.1192447,1.2145664,0.226407,3202.0,4.86375,1
126797048,,22.9026501,2389.5186523,9.3912424,1.7819099,7271.0,4.15114,1
53843023,,2.4755873,1566.5840348,3.1919762,0.815268,4713.0,4.49053,1
331644554,,6.6644694,1352.2809088,6.3590858,1.67454,8450.0,4.31188,1
99989903,19.7468103,7.1658967,276.3656087,2.6201221,1.4073499,6439.2,4.25521,1
452920657,,5.1715272,12885.3671957,11.6792669,0.663933,3907.0,4.59828,1
141522677,,5.4653921,1323.0928698,6.1245707,1.3326,6608.0,4.32886,1
423360793,22.6957088,5.3266755,309.0178416,2.2731788,1.2555,5988.0,4.28183,1
62085710,5.4496736,0.203,917.0,8.32098,1.57,6760.0,4.21,1
253864764,3.4268387,1.288,844.0,2.12571,0.77,4794.0,4.55,1
344034178,2.3170053,1.122279,1719.0971731,4.4811227,1.0432,5542.0,4.438,1
102195674,4.3787302,3.827504,30199.2684097,21.696241,1.22606,6159.0,4.37691,0
6898572,4.3816966,5.601621,2801.3182472,10.8739335,1.99491,6875.0,4.01141,1
425817867,3.7783401,2.82963,24582.4117134,13.8305377,0.863922,5443.0,4.54284,1
254141733,4.243624,3.8869543,2634.0168857,5.7584838,1.0,5372.0,4.438,1
394126269,3.8568001,2.858704,23589.8587425,12.9539382,0.849464,5009.0,4.49886,1
273270473,2.7086444,2.1554708,25164.5811952,13.966554,0.851167,4848.0,4.47567,1
6764171,10.7715898,4.2203793,947.4340655,4.1568836,1.1335599,6055.0,4.38226,1
269217040,4.1661265,3.7000327,15441.3606576,14.5365629,1.15599,5883.0,4.34,1
396246765,3.4414188,3.0026348,7380.9342568,12.4943419,1.43051,5965.0,4.16451,1
464658144,4.9594992,1.2463603,2778.737264,4.6274347,0.881258,4900.0,4.45095,1
410119093,4.1287427,2.7601938,12670.8512175,12.0296829,1.06754,5377.0,4.34978,1
124573851,3.9451359,2.424,841.0,2.51666,0.99,5581.9,4.13,1
149989864,761.7092276,7.6296016,545.0105734,2.5578976,1.06775,5599.17,4.37676,1
149989864,904.5347981,22.1692458,603.0604952,2.7306626,1.06775,5599.17,4.37676,1
382258844,,15.1057104,183.6559789,2.9487289,2.1245999,6649.0,3.92964,1
324609409,,10.7778244,3281.1685561,8.3655782,1.36681,6047.0,4.21587,1
35377903,2.9932591,4.7371329,3363.9691586,11.8414052,1.9654,6106.0,3.91186,0
27414976,3.9759251,2.4026632,31337.4687251,13.4485221,0.769415,4693.0,4.54081,1
118339710,,8.6668849,2315.4424358,7.637469,1.56229,6118.81,4.11275,1
104195270,3.6859958,5.1972226,12982.7214564,23.322957,1.99719,6731.3,3.99257,0
441546821,,14.6473924,2626.7704894,8.1052869,1.4927,6613.0,4.23,1
441546821,,12.9674227,6318.0730583,12.8973379,1.4927,6613.0,4.23,1
5966772,,3.6676275,1168.7878058,2.6737151,0.750312,4677.0,4.56264,1
341405597,5.322002,3.193,955.0,3.84201,0.75,4716.0,4.56,1
147660201,0.579398,1.64214,1324.07712,5.759676,0.950534,5688.0,4.48774,0
167085203,15.5177539,1.2572404,3717.3165127,9.4825825,1.49694,6314.93,4.18108,1
349789882,10.018102,2.6562286,1791.2124346,12.3167818,2.0266299,6697.0,4.21,1
179442778,2.1874712,6.154356,768.888544,3.3333783,0.698505,4454.0,4.59483,1
255560319,49.6178223,14.0758927,88.0818849,2.4730956,2.46205,5494.7,3.63775,1
342449055,2.8607384,1.8963897,928.4712689,,,5780.0,4.438,1
342449055,6.8275101,3.2903924,1559.4770206,5.0896772,1.0,5780.0,4.438,1
379717270,8.4457042,1.6861879,3848.7179165,21.1100738,2.8927801,6392.0,3.5,1
411731278,7.5757446,1.8699103,3661.6696028,12.6097244,1.89254,8044.0,4.17155,1
287328202,3.8347282,3.4951108,1112.3388758,5.6648123,1.58202,6088.34,4.09655,1
269849065,4.2290856,1.8943522,2605.430842,1.915198,0.320782,3264.0,4.90343,1
20375215,2.3477336,1.8624266,182.9434914,1.0903541,0.678033,4799.0,4.66766,1
151681127,10.1970284,4.694,16111.0,23.8452,1.82,7949.0,4.21106,0
143842198,2.067123,1.9263234,394.2384169,1.5139896,0.758633,5113.3,4.77,1
303364023,10.3469945,2.5934713,1601.254739,1.0318727,0.256167,3278.0,4.97813,0
192943720,1.8987896,1.926234,98.2034719,2.2042465,2.17401,6016.28,3.81004,1
428673146,2.1538049,1.6541007,137.9312313,0.8814471,0.757603,4944.24,4.58767,1
261264800,4.7674421,1.321031,4898.6218606,1.0365063,0.125969,2824.0,5.24293,0
460950389,2.8618782,2.2839791,2450.9899956,3.9033641,0.793587,4743.0,4.51969,1
112115898,4.718569,1.1450785,1734.8673947,1.0102426,0.226654,3190.0,5.01971,1
34986694,0.4707476,0.5009607,5060.8335277,1.852907,0.219973,3254.0,5.0301,1
405428714,2.9532145,3.9795532,3110.6890792,10.2396383,1.68056,5483.2,4.3,1
92449173,2.1764875,3.4403723,8114.6829556,14.184839,1.56233,5646.0,4.05052,1
151825527,3.6335834,1.8069693,8668.4420489,5.1614854,0.544068,3765.0,4.75169,1
281541545,4.1470359,2.3197694,12886.987991,8.6285404,0.775548,4247.0,4.47839,1
253917292,4.6086414,3.5610971,27081.6985753,17.9837961,1.08355,5693.0,4.37269,1
220524097,3.9613114,2.5843337,15578.1136873,9.2319785,0.741696,5221.0,4.64701,1
370010846,3.4852362,3.0318968,14856.89726,12.6093335,1.02553,5728.0,4.42477,1
261646133,42.8614655,7.635,908.0,4.13549,1.61,5703.4,4.04,1
150320610,2.1476974,1.669,136.0,,,,,1
121490076,14.2456603,3.403,1084.0,3.68209,0.76,4760.0,4.57,1
47482754,15.3471548,3.703,946.0,2.53444,0.92,5791.0,4.53,1
287326127,24.9636551,5.444,461.0,4.53167,2.61,6388.0,3.71291,1
426032475,7.8374554,4.754,188.0,2.26966,1.86,6289.7,3.99,1
426032475,3.8638303,2.992,109.0,1.80822,1.86,6289.7,3.99,1
151959065,10.5426254,6.2145259,16789.8076116,22.0104106,1.65817,6114.0,4.28439,0
382521776,4.3934744,3.0547623,11541.7099365,10.511208,0.977886,5349.0,4.4,1
9032367,1.631858,1.8201336,17812.0219789,11.400179,0.805143,4778.0,4.51281,1
349891396,1.3003394,1.341,38320.0,12.0407,0.58,3658.0,4.67,1
221566773,3.2529571,4.813,6055.0,15.5894,2.21,6623.0,3.89,1
412666676,4.6068687,3.286,15647.0,12.7334,1.08,5917.0,4.4,1
76899250,3.3357969,1.39,5024.0,11.1895,1.5,6517.0,4.21,1
324150445,2.9879341,2.501,14088.0,11.6667,0.96,5315.0,4.43,1
171886633,2.8475582,2.979,12974.0,16.2689,1.36,6372.0,4.28,1
89417257,3.6234424,4.383,3332.0,9.13018,1.95,5815.0,3.88,1
91324328,4.6588405,1.429,12845.0,10.0709,0.83,4768.0,4.49,1
158588995,1.9771658,1.1104153,13877.3059698,5.2706003,0.421944,3467.0,4.87946,1
174070181,3.3505941,3.542,8973.0,11.4279,1.35,5579.0,4.17,1
263203229,5.0061978,3.521,6438.0,12.4847,1.55,6713.0,4.21,0
307232923,8.1678648,4.797,4097.0,10.7664,1.74,5859.0,3.98,1
361403927,5.9097139,5.732,8420.0,18.7334,2.14,6508.0,3.9,1
345056639,0.8674623,1.457,5547.0,12.8076,1.72,6470.0,4.09,1
301247383,5.2452852,5.117,5568.0,11.9863,1.93,5928.0,3.9,1
367900542,1.20306,1.028,14933.0,12.8325,0.97,4204.0,4.29,1
343717397,0.7025922,0.733,1740.0,5.49838,1.24,5875.0,4.27,0
421056636,4.5932835,3.185,7417.0,11.9834,1.41,5988.0,4.18,1
426901646,8.6121286,4.155,4777.0,12.0872,1.89,7929.0,4.16,1
169226822,4.1780637,4.3176109,11478.1087015,14.6952606,1.34736,5620.0,4.18582,1
299876474,2.5950111,2.524,28870.0,10.8614,0.64,3875.0,4.62,0
381448973,2.9419791,3.363,14460.0,15.3905,1.42,7277.0,4.35,1
87422071,11.3648628,4.025,4113.0,9.30846,1.51,6128.0,4.15,1
301248781,1.0169814,2.353,7976.0,12.1981,1.43,5616.0,4.12,1
261192051,1.9943104,3.316,10353.0,17.6537,1.69,7247.0,4.19,1
381468938,5.7585993,2.737,13636.0,11.2259,0.99,5090.0,4.38,1
314193010,4.9354155,4.672,12554.0,16.6116,1.63,6500.0,4.14,1
89659632,3.5193417,5.025,6522.0,14.4544,1.51,5620.0,4.08,1
383313006,12.6136992,2.533,2172.0,2.58082,0.56,3719.0,4.69,1
57011946,1.318678,1.758,11891.0,10.1378,0.99,5764.0,4.46,1
219187649,2.1503007,1.9774726,9260.8973045,14.1253056,1.23206,5430.0,4.41381,1
361467239,5.2820398,2.762,12532.0,9.84673,1.05,5415.0,4.37,1
234540647,4.3430254,4.425,11142.0,13.5998,1.47,6594.0,4.25,1
360224870,5.1778752,1.718,29835.0,11.9282,0.66,3599.0,4.6,1
96829917,2.4519381,2.834,11446.0,17.3192,1.67,7085.0,4.19,1
148523092,2.8562935,3.785,22525.0,18.1559,1.32,6383.0,4.31,0
420369105,2.7967251,1.626,5786.0,19.3726,2.61,7566.0,3.85,1
311856080,2.2104947,2.925,7893.0,13.6352,1.58,5421.0,4.01,1
90156362,2.3519086,1.43,16808.0,18.0511,1.37,6026.0,4.22,1
365952328,4.8741147,2.049,4613.0,14.8251,2.11,6085.0,3.84,0
304430662,5.6858804,4.185,10855.0,13.193,1.41,5492.0,4.12,1
280206394,11.2365977,2.292,9414.0,13.0203,1.29,6446.0,4.37882,1
375297961,14.6768874,2.617,15152.0,9.65258,0.77,5230.0,4.62,1
61621800,6.8552506,3.525,4540.0,11.7073,1.96,6847.0,4.02,1
469813927,3.940549,3.78,3700.0,7.73812,1.5,5493.0,4.07,1
355138852,3.272056,3.3,7709.0,10.5823,1.39,5668.0,4.15,1
79660831,4.5833112,2.275,4988.0,9.62957,1.39,5853.0,4.18,1
100263315,0.5940157,1.035,4094.0,7.9118,1.17,5663.0,4.31,0
344552721,1.9519092,1.056,31413.0,10.4769,0.55,3498.0,4.69,1
32443914,3.3615701,4.502,6992.0,16.5271,1.9,6258.0,3.97,1
421990278,3.9718475,1.09,5487.0,8.29625,1.12,6064.0,4.39,1
467931774,1.3504913,1.586,9835.0,8.65039,0.82,4858.0,4.51,1
294395926,11.3298459,4.4750093,821.128478,3.4134506,1.057,5624.0,4.39124,1
419738713,13.4570562,4.073,11282.0,10.2486,1.06,5771.0,4.3,1
411955845,2.7638775,1.559,7451.0,11.9271,1.35,6155.0,4.25,1
254209017,1.7278017,2.771,17825.0,17.158,1.38,6460.0,4.27,1
291013124,6.0368213,1.984,108361.0,13.3128,0.41,3445.0,4.82,1
253857911,3.1539313,4.023,14772.0,15.5528,1.7,6610.0,4.12,1
219978369,16.2501976,7.487,2930.0,8.04744,1.58,6177.0,4.12,1
253788533,2.7142282,3.44,23021.0,17.7291,1.15,6063.0,4.37,1
201658484,2.9588636,3.438,8605.0,16.201,1.74,6405.0,4.07,1
319568755,24.092358,3.907,14405.0,12.4646,1.06,5388.0,4.36,1
90935909,4.2221583,2.921,7098.0,7.93123,1.02,5589.8,4.42,1
308050066,11.1755425,5.482,7873.0,17.5706,1.91,6655.0,3.9,0
129458276,6.1030299,3.689,13335.0,16.3974,1.41,6057.0,4.2,1
101272159,18.8224069,1.76,13388.0,12.5063,1.1,5661.0,4.36,1
326327260,7.9605908,3.236,6040.0,5.94344,0.85,5081.5,4.51,1
352438619,6.5516113,0.786,6717.0,7.01051,0.73,4841.8,4.6,1
408609355,7.3099457,6.439,4484.0,12.4526,2.38,6391.0,3.79,1
