pl_orbper,pl_trandurh,pl_trandep,pl_rade,st_rad,st_teff,st_logg
8.1995368,2.1168277,903.3694431,1.9226211,0.650533,4028.0,4.55902
1.748054,2.122,670.0,10.544,1.23434,5800.55,4.33
2.65646,2.475,773.369,12.1711,3.98,6135.4,3.4
2.65688,2.615,1959.88,10.544,1.23434,5800.55,4.33
4.7201912,4.416,6710.0,15.2105,1.8,6696.0,4.08
4.03349,2.684,1530.0,23.4514,6.37,11348.0,4.33
3.3295394,2.77,2620.0,14.3988,2.35,7965.0,3.98
3.8615978,1.678,1020.0,13.8394,2.45,7396.0,3.89
3.3448312,3.322,13626.0,21.2012,1.76,9364.0,4.32
95.174,11.6316864,2600.061605,7.8498891,1.51811,5723.2,3.6
8.8803281,2.71,1238.0,3.20594,0.92,5555.7,4.49
28.580474,4.5139977,1081.396943,3.1455035,0.920435,5555.7,4.49
38.3511223,5.9120193,1029.0917261,3.2843583,0.920435,5555.7,4.49
1.4015183,1.1583061,593.7540922,1.4616853,0.597007,3794.0,4.67812
8.5874668,5.1458902,1904.8131484,5.3744721,0.987583,5929.0,4.48275
6.4474918,2.643,9270.0,48.9878,1.69,6477.6,4.13
1.4136455,1.448,2427.0,10.544,1.23434,5869.0,4.33
3.4040139,4.837,935.0,5.34279,1.65,9622.0,4.39
13.7432169,2.73,5046.0,25.7481,1.4,5941.5,4.23
8.47134,6.989,540.0,16.9325,4.88,5146.0,4.33
5.5025577,3.1711008,844.7022676,2.7049797,0.784109,4965.0,4.56
1.7622537,0.8779711,733.5550822,2.5235818,0.784109,4965.0,4.56
0.8474218,0.8758764,424.3932848,1.7536544,0.846387,5300.0,4.56
4.8420438,2.4105648,318.6638392,1.6177405,0.846387,5300.0,4.56
2.14056,2.029,355.8315803,1.83828,0.84,4567.0,4.39
12.71672,2.529,388.126,2.7546,1.27,5711.1,4.24
4.1269046,4.405,10831.0,17.0952,1.59,6888.0,4.23416
5.5402372,7.713,2710.0,17.4013,3.39,6415.0,3.49
5.9294089,2.928,14536.0,10.544,1.23434,5800.55,4.33
5.2958813,2.882,5100.0,13.3622,1.93,5958.7,4.33
4.4350025,2.252,2085.0,9.91393,1.87,9706.0,4.29
1.4287976,2.93,1768.0,9.00484,1.65,9224.0,4.37
2.1702725,2.1417853,5156.7735359,15.2590586,1.8527499,9218.0,4.27
24.2544697,17.486,8802.0,10.544,1.23434,8381.3,4.33
0.33759,1.351,529.0,2.96097,1.37,7387.0,4.39
1.67346,2.54,390.0,5.10182,2.45,10445.0,4.09
2.5152549,2.386,1870.0,13.4294,2.11,5915.0,3.82
0.4628844,0.5588219,4489.9119215,1.3543237,0.188624,3043.0,5.09707
0.70902,2.49,570.0,5.18865,2.36,8999.0,4.05
2.237462,2.991,4281.0,10.2256,1.66,7050.0,4.19
1.9173816,1.466,664.0,17.5081,7.39,8129.0,4.33
9.6926509,2.819,1393.0,13.5133,3.51,6012.0,3.39
1.7753644,2.034,878.0,9.49405,3.23,9598.0,3.81
1.8286961,3.37,7283.0,21.4433,1.23,6046.3,4.43
14.8626982,3.3250502,8264.2193919,26.5090911,1.73364,5705.0,3.97
2.0881134,2.307,730.0,5.41738,1.7,6255.8,4.11
1.25562,2.304,290.0,2.95064,1.72,5717.0,3.97
7.6047417,5.23,1200.0,6.14418,1.8,9139.0,4.29
4.8173797,1.323,1800.0,1.71137,0.69,4651.0,4.56937
5.2651271,2.463,3450.0,11.2446,1.7,8728.0,4.32
5.0095595,3.353,8700.0,36.2553,1.75,6527.0,4.11
6.1600888,1.67,1120.0,8.22262,1.55,5772.0,4.07
3.8529998,3.225,8913.0,15.4014,1.57,6893.4,4.22
1.06884,2.512,470.0,10.3628,4.94,9222.0,3.42
5.4561177,3.1,1360.0,5.78741,1.51,7465.0,4.31
1.7380504,1.496,956.0,4.42263,1.45,6026.0,4.16
1.99143,4.136,16745.8,10.544,1.23434,9458.2,4.33
5.7785318,2.348,4990.0,42.6903,2.92,8224.0,3.81
1132.0244686,4.119,18121.2,30.6957,2.07,5984.0,3.98
6.1982658,1.912,3896.0,7.84585,1.11,5722.0,4.35582
1.41072,2.623,500.0,8.4993,3.84,5197.0,4.33
6.5601782,4.058,2474.0,28.2675,2.62,9976.0,4.01
0.44482,1.058,1610.0,10.8884,1.88,7184.0,4.1
1.532703,2.698,1250.0,10.8699,1.39,6023.1,4.24
0.7131492,2.428,450.0,4.89712,1.93,5128.9,3.88
4.52318,5.099,25109.1,10.544,1.23434,5800.55,4.33
25.8386422,5.209,1806.0,4.31235,1.03,5769.0,4.43
0.78381,1.443,426.099,3.89595,1.72,7842.0,4.22
4.4652986,2.502,14440.0,14.5331,1.18,6051.2,4.35
3.062624,1.767,580.0,10.544,1.23434,5086.8,4.33
11.0708575,2.1937617,1149.7328034,2.3337648,0.700727,4356.0,4.53491
2.6380089,3.55,1683.0,12.8098,2.5,7495.0,3.88
2.7260173,2.703,1165.0,4.98036,0.79,5256.0,4.59
2.86876,2.422,1030.0,8.48351,2.65,8342.0,3.9
0.5590256,0.688,660.0,4.22851,1.35,5800.55,4.33
2.958148,3.769,980.0,4.47387,1.58,6294.0,4.13
0.98736,1.464,370.0,3.41784,1.69,6301.3,4.07
3.99307,4.783,3892.81,6.35126,0.93,4731.1,4.35
8.6795072,3.628,10160.0,24.132,1.14,6057.0,4.43
6.5560604,2.703,861.0,13.1465,4.58,8918.0,3.51
1.3812787,2.4,1573.0,5.91488,1.38,6483.0,4.28
2.2813432,1.1601933,1126.6619488,12.7387194,2.35511,6174.0,4.27404
5.48923,3.29,910.0,11.8401,1.62,6004.0,4.06
7.3845072,4.531,25160.0,23.6091,1.43,6149.2,4.33
0.43889,0.947,650.0,6.69456,2.32,7111.0,3.91
2.3359622,6.0165684,3066.2492749,18.3852989,2.0780001,7577.0,4.05
6.8674054,3.488,779.0,2.4024,1.03,6051.5,4.48
14.431887,3.265,1687.0,3.73311,1.03,6051.5,4.48
12.64001,6.893,9458.38,10.544,1.23434,5195.1,4.33
10.5739824,4.04,5460.0,9.43898,1.27,6519.0,4.36
9.9783319,4.2281711,179.2248456,2.0515332,1.47131,6073.5,4.1
4.4247042,1.318,2447.0,8.3621,1.49,6594.0,4.23
2.2222094,2.461,87.0,1.39527,1.49,6594.0,4.23
4.7182888,4.046,3000.0,15.2763,2.74,6112.0,4.33
1.0082361,1.41,228.0,1.7202,1.13,5795.29,4.438
1.2168732,0.86,1240.0,3.43106,0.78,4634.6,4.51
1.4520486,1.339,393.0,1.404,0.69,4184.0,4.57376
4.731977,0.361,3470.0,6.97384,0.66,4223.45,4.61744
6.1182129,0.6671441,1805.1895773,6.1579891,0.890109,5427.0,4.51461
3.0197807,3.5896763,12016.7483851,17.9176077,1.58815,7128.0,4.23768
14.4204896,5.1737619,1061.4991496,4.7909139,1.41048,6383.0,4.24518
1.0697621,1.356,376.0,1.60037,0.8,4946.0,4.53834
3.0726434,2.2602485,10471.4949697,19.9197757,1.55831,7164.0,4.25661
0.6763235,4.916459,30.1617977,1.700035,2.9486499,8475.0,3.82228
2.8997405,1.849,13760.0,10.0433,0.82,5224.0,4.55801
0.8533534,1.2018737,25080.3290695,12.600718,0.608076,3658.0,4.438
6.9561134,3.3628003,15989.231101,12.090823,0.940037,5387.0,4.46259
2.8879675,3.6626399,23489.3314084,10.544,1.23434,5780.0,4.438
13.001789,4.4847322,1339.5837664,3.84805,1.00826,5914.0,4.46
2.7556532,3.3967282,2854.4589288,6.4145519,0.696945,4993.0,4.66918
4.8962484,2.362418,1186.0289925,3.5246468,0.799965,4528.99,4.48318
1.0318213,1.599,5577.0,28.2906,1.49,5810.6,4.13
0.78999,1.153,5750.0,1.99,1.1,5558.0,4.43
12.80758,3.596,27112.7,11.4222,0.63,5094.4,4.33
11.35626,6.047,2190.0,12.9372,2.14,6314.0,3.87
0.6412558,1.1161082,1029.5348333,4.841202,1.47292,5854.65,4.1262
2.3109689,3.4303821,6829.4236495,17.30428,1.95411,6371.0,3.94807
7.4341456,2.424,701.0,1.97737,0.78,5064.0,4.57887
2.650232,2.03,6449.0,15.9327,1.94,7400.0,4.11
6.1095756,2.441,510.0,2.19963,0.91,5587.0,4.51
12.4379715,1.7137815,123693.2601599,24.6478297,0.476997,3275.0,4.75761
29.871853,4.6960535,712.5668187,2.4078494,0.735511,5393.86,4.67802
0.6858178,1.3936363,148.2277582,0.9996714,0.82354,5142.0,4.54622
0.8675883,1.3814953,321.4840933,1.4302423,0.74524,5011.22,4.6136
18.840891,5.765,331.0,2.00342,1.22,6093.0,4.32207
5.1396666,0.8991981,769.5996824,2.259057,0.815924,5374.0,5.96065
9.4280902,1.377,799.0,2.49195,0.82,5374.0,5.96065
27.6438617,5.321,560.0,3.68027,1.62,5873.0,4.043
6.267832,2.789,321.0,1.99779,1.15,5950.0,4.438
15.5174519,5.322,434.0,2.43592,1.34,5780.0,4.438
4.6274206,4.6582573,152.4142924,1.43332,1.34,5780.0,4.438
22.092974,5.813,435.0,2.33525,1.24,5885.0,4.27782
0.4090681,0.6165726,1281.2294665,1.1833779,0.308799,3328.0,4.91612
23.5407467,4.025,956.0,2.11441,0.75,5236.0,4.63898
0.4702719,1.3258819,209.49313,1.4344026,0.92499,5466.0,4.48625
9.8130697,3.91,630.0,2.67352,1.06,6240.0,4.46607
4.7842093,2.947,390.0,2.14401,1.06,6240.0,4.46607
6.3170657,2.4466954,688.3375977,2.4720516,0.83031,5180.0,4.54308
4.5057387,1.885675,428.7456455,1.7133121,0.83031,5180.0,4.54308
1.2273079,4.8114753,66.4147779,3.6075647,4.12041,6906.0,4.438
8.0970819,3.127852,4723.0724376,2.6354043,0.381586,3391.0,4.84373
4.088721700000001,3.417725,2167.3207374,3.492429,0.604385,5780.0,4.64751
2.3691849,1.6840374,699.3113402,1.614201,0.604385,5780.0,4.64751
5.13002,4.78,3376.0,8.86428,1.58,5430.7,4.4
2.0439268,1.008937,465.1929875,1.0924808,0.473603,3407.0,4.7606
16.5379864,2.796,608.0,2.51948,1.03,5781.0,4.43068
11.0619937,1.7587777,3249.1164334,1.6184944,0.275364,3248.0,4.95407
6.5886877,1.678,852.0,2.12746,0.71,4920.0,4.64
4.3135263,1.874,274.0,1.17405,0.71,4920.0,4.64
2.6794168,2.988801,13578.3447901,13.6925582,1.14394,6075.0,4.38
3.6231364,2.385,17749.0,18.4921,1.35,6458.8,4.32
18.712253,6.475,6066.0,10.3984,1.27,6125.0,4.29
6.3768174,2.752,2760.0,10.544,1.23434,6393.0,4.33
2.7759678,3.074,13613.0,15.4018,1.24,6140.0,4.32
9.155934,3.1412022,908.2412562,2.4949092,0.82204,5219.0,4.55718
6.30556,2.946,860.0,10.544,1.23434,5800.55,4.33
6.8424983,3.3079378,8029.880305,16.4578474,1.1282001,5766.0,4.438
3.5686777,2.5811179,20121.1854664,20.2503751,1.28529,6046.0,4.26929
2.1779407,2.098,110.0,1.28228,1.26,5801.89,4.25132
2.8791023,2.7497683,11426.6170088,12.0920506,1.1145999,5583.0,4.33946
11.3125266,2.5943007,861.7265878,2.686447,0.854841,5290.0,4.53286
1.4200248,1.431,23730.0,12.5242,0.77,4910.0,4.57248
1.8718991,1.475,920.0,2.40733,0.75,4201.0,4.5079
5.9711357,1.5478671,1437.1086027,1.8721145,0.490737,3834.0,4.74552
15.5324385,1.7640717,2937.4953214,2.013576,0.369306,3382.0,4.85532
1.880531,1.1911684,1214.0066593,1.4548629,0.369306,3382.0,4.85532
3.0929386,0.8776502,254.2319025,1.2815317,0.750598,4884.29,4.59034
6.7650398,1.421,269.0,1.39215,0.75,4884.29,4.59034
3.4231002,2.4377583,8643.1016455,35.4084057,2.6126101,5620.9,3.6
2.5272822,1.265861,1847.4872236,2.2007181,0.49012,3624.0,4.74607
20.7724316,5.508,1415.0,3.91576,0.97,5625.56,4.46798
52.5637056,6.5,1193.0,3.28372,0.97,5625.56,4.46798
6.3634106,2.692302,2368.6952027,4.4784698,0.859483,5103.0,4.50257
5.2544884,2.898,567.0,2.1916,0.99,5958.0,4.48217
5.222621,4.693629,15867.9920175,3.7216015,0.275946,3453.0,4.95337
8.4953513,0.9060555,718.4869448,5.2961699,1.88016,10012.0,4.29876
1.2174936,2.57,6969.0,12.9438,1.46,6596.04,4.2467
2.7324809,2.2139341,9548.2806012,18.2785375,1.61271,6695.0,4.17494
10.1802014,4.613,11500.0,12.3422,1.04,5623.0,4.4
16.6828999,1.804,2054.0,17.1854,2.63,6423.0,3.74
4.86709,3.103,4210.0,7.42915,1.15,5814.3,4.34
3.354053,1.8984151,6389.1712796,10.544,1.23434,8181.0,4.33
2.1853174,1.656,1168.0,14.8742,4.02,8332.0,3.54
5.7121916,4.775,7555.0,15.4584,1.79,6720.0,4.09
5.0037857,4.154,1950.0,6.77338,1.09,6109.0,4.42
1.1623941,1.266,1099.0,8.21669,2.23,5843.7,3.82
2.9551881,1.361,230.0,5.60201,6.17,5054.0,4.33
0.2666485,1.075,230.0,1.30468,0.71,4154.0,4.53
23.28798,3.462,120.0,14.6492,8.95,5047.0,4.33
0.4721054,1.6995515,45.2185132,1.3988866,1.93752,7269.0,4.08
6.98301,3.472,270.0,13.6402,8.4,5118.0,4.33
3.3399432,4.2534704,9074.0787832,10.544,1.23434,5095.6,4.33
3.9943,4.876,550.0,11.9767,5.11,4939.0,4.33
4.4902667,2.758,2513.0,5.56985,1.23,5899.0,4.29
0.86673,1.089,662.925,3.54647,1.25,5904.0,4.31
5.147905,5.405,3710.0,18.0411,2.9,6064.0,3.57
5.0267996,2.754044,6358.0060702,12.9814741,1.4782799,6434.0,4.21
2.6277641,2.997,490.0,10.544,1.23434,3294.0,4.33
10.82661,6.877,5890.0,11.5303,0.68,5113.0,4.71
0.8165295,2.294,468.0,4.12435,1.85,8911.0,4.26
1.4014167,3.661,2730.0,11.8932,1.6,8014.0,4.32
4.95898,1.831,230.232,10.544,1.23434,3295.0,4.33
5.8574075,5.8548029,6489.7302346,13.8892762,1.67987,5982.9,4.03
1.4147363,2.429,990.0,10.544,1.23434,4980.0,4.33
1.077774,2.682,2680.0,10.1773,1.58,7274.0,4.25
2.7536237,2.39,1460.0,11.1685,2.41,5647.0,3.68
1.6534102,3.102,600.0,6.07704,1.46,6928.0,4.29
1.2456423,1.354,691.0,3.80598,1.5,6194.0,4.16
3.4272549,5.9083927,569.4677099,7.7503736,2.0707099,6338.0,3.9
10.9115374,3.269,1039.0,18.4382,3.37,9195.0,3.75
0.46741,1.25,1592.12,7.77804,1.77,7960.5,4.23
2.1575124,2.236,550.0,11.8527,3.87,8326.0,3.58
1.577609,1.646,1055.0,9.73924,2.91,7856.0,3.78
1.59782,1.49,1713.69,3.59995,0.79,5037.6,4.72
1.23852,3.138,440.0,7.11712,3.4,6524.0,3.5
1.1025238,2.321,2919.0,15.8737,2.0,9218.0,4.21
1.597226,5.3721722,3834.1260621,10.544,1.23434,5800.55,4.33
1.76589,3.807,730.0,4.06597,1.55,6221.0,4.13
1.36991,4.156,1170.0,11.8886,3.64,7339.8,3.56
3.66505,2.346,910.0,7.19016,2.32,6370.0,3.81
2.0560153,2.773,17453.0,17.2767,1.24,6485.0,4.37
2.25505,3.034,658.0,10.544,1.23434,5800.55,4.33
1.902606,2.3653693,8984.9897271,19.576504,1.82241,9918.0,4.32
1.0960111,3.167,2150.0,9.05714,1.58,6083.0,4.33
7.00776,2.68,3666.99,8.1288,1.22,6347.0,4.23
6.1461734,5.386,1034.0,6.96236,1.5,6153.0,4.15
4.1812866,4.394,4280.0,15.448,2.31,6146.0,3.78
2.9798592,2.737,580.0,4.92227,1.89,9024.0,4.24
6.72694,2.649,1070.0,5.19273,1.53,6745.0,4.23
10.9554897,6.772,370.0,22.7316,6.79,8522.0,4.33
0.6171788,1.433,519.0,7.26341,3.14,9603.0,3.83
1.5309799,1.37,654.0,6.01061,2.38,6298.0,3.77
5.0625809,3.69,2884.0,15.2343,2.76,7664.0,3.81
9.9385448,3.933,8500.0,10.544,1.23434,5800.55,4.33
0.8229,2.068,2660.0,10.544,1.23434,8078.0,3.8
7.6316384,2.054,4580.0,12.4425,1.49,6338.3,4.16
0.50261,1.127,1120.0,6.28067,1.67,6941.0,4.33
0.5175204,1.0433667,1347.965557,10.544,1.23434,5095.6,4.33
8.905407,2.71,6702.0,12.3602,1.41,6659.0,4.29
3.6458046,1.828,1168.0,2.93272,0.88,5053.0,4.48
8.0637954,0.804,2301.0,9.29431,0.88,5053.0,4.48
1.41853,2.728,560.0,3.93221,1.68,6329.0,4.08
6.5344463,2.774,3240.0,15.3823,2.67,7715.3,3.96
2.013653,2.1214907,822.8974252,9.0269074,2.67713,10310.0,4.01
6.4902646,2.545,1080.0,3.24146,0.96,5999.0,4.52
6.54692,4.589,2400.0,5.62882,1.12,6034.0,4.39
2.590266,4.378,700.0,9.54526,3.22,5855.0,3.45
6.74657,1.803,2970.0,16.2785,2.57,5910.7,3.59
5.2273176,3.572,2856.0,10.544,1.23434,3593.0,4.33
3.7983639,1.594,3194.0,13.7263,2.36,9500.0,4.33
8.2916,3.361,470.0,6.71582,3.1,5119.0,4.33
5.13664,4.45,930.0,7.04152,2.32,9238.0,4.08
1.2918334,1.429,1224.0,10.544,1.23434,4630.4,4.33
1.5166573,1.607,1590.0,7.73846,2.0,6905.3,4.03
1.13345,1.894,490.0,3.03424,1.4,6223.0,4.23
0.71933,1.474,478.823,3.45648,1.44,5758.0,4.21
12.6017,4.835,800.0,3.34292,1.21,5861.6,4.3
2.5798051,3.413,5740.0,25.2815,1.49,6116.5,4.18
5.4499753,4.319,973.0,5.28759,1.79,6220.5,3.99
1.6256942,1.988,1720.0,32.1007,3.96,6628.0,3.43
1.67546,1.202,1250.0,6.44889,1.78,6745.5,4.09
7.57193,2.656,420.0,10.2119,4.72,9146.0,3.45
5.9382163,2.244,6171.0,18.5099,2.09,6775.5,3.97
9.4341589,2.8505348,4001.924935,6.3734064,0.938168,5450.4,4.48
2.09989,0.908,27336.4,10.1564,1.04,6025.3,4.46
1.44127,2.605,2750.0,9.20279,1.65,8009.0,4.29
1.08697,1.967,860.0,4.98445,1.69,5751.0,4.0
0.68601,1.614,910.0,10.544,1.23434,5800.55,4.33
3.4648951,1.046,1339.0,9.72728,2.54,8455.3,3.95
14.152,3.599,3800.0,10.6751,1.28,5823.9,4.6
0.2580006,0.5351356,812.7310325,6.2776081,2.08687,9035.0,4.16
2.27456,3.32,1020.0,13.266,3.35,6777.0,3.55
0.98999,2.05,420.0,3.95137,1.84,6208.0,3.99
1098.2258586,6.121,4496.0,5.13949,0.74,4582.0,4.55
0.5596691,1.478,4538.0,24.4148,2.3,8368.0,4.33
1099.2560385,5.661,2970.0,23.8658,2.18,8494.0,4.33
3.01106,3.073,1617.22,7.20703,1.63,6516.0,4.33
4.088721700000001,4.149,54500.0,21.0557,0.86,4503.5,4.42
1.35932,2.831,2840.0,10.3751,0.94,5421.0,4.46
1.71614,2.038,681.449,14.1349,4.92,5511.5,3.28
2.0845434,2.017038,12504.825019,13.4432705,1.10646,5638.0,4.35
1.74626,3.88,1110.0,5.62786,1.8,8348.0,4.24
1.2427,1.563,663.745,6.05271,2.14,5624.8,3.92
8.66698,6.104,9854.3,27.4804,2.52,6322.2,3.77
21.216464,3.045,6499.0,13.1431,1.55,5925.0,4.1
4.088721700000001,9.597,7440.0,11.3282,1.21,5791.0,4.29
2.4611008,3.13,1795.0,12.3334,1.63,5429.5,4.01
0.783879,1.4870966,274.5156373,9.6813253,5.3874698,4975.0,4.33
0.99837,1.632,2730.0,5.29489,1.13,6082.0,4.39
1.97741,6.549,5470.0,17.5768,2.11,6742.0,3.95
9.07768,2.78,19171.9,10.544,1.23434,8393.7,4.01
2.51266,2.411,2790.01,13.3617,2.3,5988.0,4.08
4.7947749,4.799,6864.0,18.3428,2.18,6333.0,3.86
4.088721700000001,4.23,8410.0,18.6201,0.97,5865.0,4.49
1.8932775,3.118,3415.0,21.043,2.04,6904.3,4.05
3.77188,2.923,450.0,10.0329,4.62,10097.0,3.52
0.88654,1.679,870.0,24.9348,4.27,6919.0,3.36
1.83641,2.222,470.0,10.6176,5.03,9542.0,4.33
1.80794,2.17,540.0,20.9267,8.61,4628.0,4.33
12.5343031,4.572,1517.0,8.71775,2.51,7275.0,3.91
3.581083,3.454,760.0,17.1017,5.96,9503.0,4.33
35.4028219,4.221,12666.0,21.7639,1.78,7455.0,4.17
3.7628372,3.956,11360.0,17.3305867,1.58746,6979.2,4.22
3.10315,3.535,1760.07,10.544,1.23434,9050.3,3.96
4.088721700000001,8.06,3010.0,10.4319,1.7,7519.0,4.22
5.6318074,3.4553092,1186.1481873,4.8217692,1.38826,5669.9,4.16
2.06313,2.157,600.0,11.9118,4.77,6716.5,3.24
1.51233,2.59,640.0,11.1245,4.35,9447.0,3.54
1.7498117,1.641,2549.0,8.13315,1.53,6222.3,4.15
1.9734615,3.69,1295.0,16.6678,3.62,7962.9,3.6
0.73772,1.057,980.0,4.68288,1.49,6001.0,4.14
1.1020719,0.864,580.0,4.33066,1.73,6011.0,4.04
1.2198382,2.8341804,12160.1096043,18.2179311,1.60242,7398.5,4.25
4.608,3.383,3213.22,7.99698,1.28,5935.0,4.29
0.361112,0.756,710.0,6.69136,1.95,6056.9,3.99
5.33155,6.191,4220.0,14.6101,2.22,5917.0,3.78
6.15952,3.834,1230.0,3.90515,1.09,6175.9,4.44
4.7321735,2.589,8121.0,14.269,1.56,6739.0,4.21
3.46608,4.403,1620.0,20.8363,3.02,7249.8,3.69
8.7094632,3.027,4510.0,20.9625,1.59,5597.0,4.03
4.7126743,1.061,1941.0,6.97602,1.55,5626.5,4.33
1.0357235,1.366,480.0,15.828,7.83,4963.0,4.33
2.4727425,2.341,2929.0,23.6289,2.13,6057.7,3.84
13.3118,4.492,750.0,2.67981,0.98,6011.0,4.5
2.7684331,4.223,3234.0971112,4.61938,0.98,5388.0,4.33
2.5287981,1.286,387.0,2.29951,1.19,5740.2,4.3
16.2016817,2.792,885.0,2.38101,0.78,5071.0,4.58
2.8641388,2.417,9597.0,15.5276,1.53,6082.0,4.13
5.2469991,3.45,1180.0,5.46087,1.44,6651.0,4.27
0.7438074,1.377,633.0,9.77911,4.04,5182.0,4.33
3.9401791,1.991,13317.0,25.3897,1.51,7170.0,4.31
1.3433022,0.662,1052.0,4.72169,1.45,6713.0,4.27
1.4013505,1.562,1532.0,3.7143,0.94,5521.0,4.48
2.1679,1.39,560.0,5.32848,2.0,10596.0,4.27
2.3866952,2.654,586.0,9.72386,4.73,5017.0,4.33
7.764691,3.185,24530.0,15.6068,0.99,5404.7,4.4
1.5982014,2.254,296.0,2.28827,1.49,6594.0,4.23
6.453624,3.582,200.0,1.35756,1.02,7257.0,4.64
1.7126115,3.128,340.0,2.01928,1.0,5932.2,4.48
0.7522775,1.073,1301.0,6.75509,1.77,7325.2,4.33
5.8089284,5.137,1111.0,3.79308,1.27,6406.0,4.34
1.49446,2.114,890.0,4.21366,1.43,6587.0,4.27
3.3326189,3.5620066,8310.5066162,15.6399082,1.6948299,5768.2,4.0
5.0172146,3.7363301,14236.9594003,13.5478019,1.10013,5930.0,4.4
2.1436364,3.1539349,9203.7552743,18.0537588,1.77061,6148.0,4.01
4.5421594,4.294,9760.0,17.3816,1.73,5939.3,4.0
4.2311173,4.3531635,7261.2759361,14.6260711,1.6640199,6671.0,4.14
12.0557353,1.959,807.0,2.39173,0.83,5504.0,4.58
15.2521892,1.3463514,871.2527446,2.8346585,0.949022,5473.0,4.46488
8.2491871,4.9807847,117724.0282614,8.0476984,0.165066,2990.0,5.13581
12.1582804,2.1406837,3430.7762638,1.9160277,0.3232,3429.0,4.90092
0.98933,1.0357615,1519.669587,1.8303854,0.465258,3455.0,4.76798
34.9270483,2.7546907,110264.9392094,18.8285063,0.389199,3496.0,4.9
1.7729239,1.8255671,26694.3797428,14.9468862,0.687841,4769.0,4.64845
4.076684,4.4132181,10459.727229,17.5223182,1.64302,6531.44,4.13711
0.9150623,0.6662728,4304.9322224,5.386904,0.701237,3810.0,4.56875
0.901465,2.5562155,3156.5658264,3.4348127,0.611023,3896.0,4.64192
7.31898,3.771,3809.3,8.79673,1.3,5926.0,4.27
1.9495403,0.8060618,2089.2444115,1.3929217,0.260187,3414.0,4.97292
1.8646725,1.028,570.0,12.8352,3.4,9898.0,3.77846
37.4590076,2.863,5850.0,20.3559,1.5,5730.0,4.09817
20.0795217,1.2186554,1065.5355707,2.7170462,0.777584,4763.0,4.54306
1.8497201,1.757,5750.0,11.2477,1.24,6019.0,4.438
2.1721416,2.7480823,17864.5520776,18.0850347,1.30937,6198.0,4.27912
3.623909,2.6568012,26979.8210456,6.9347137,0.414101,3514.0,4.81377
6.9744232,2.124,9189.0,37.9891,1.86,5821.7,3.97
7.3315684,1.287,893.0,2.77433,0.84,4871.6,4.48
3.4557863,2.164,6423.0,16.0772,1.78,8170.0,4.24
7.757643,2.8561356,7336.6908822,12.7936991,1.91151,6038.0,3.96
9.1505,2.986,1370.0,11.1497,3.02,7719.0,3.74
3.7649949,2.642,14735.0,17.8182,1.42,6724.0,4.29
0.6664948,1.38,260.0,3.217,1.99,5329.0,3.8
10.9568722,3.469,4643.0,21.7036,2.5,7106.5,4.33
1.8347892,2.414,242.0,10.544,1.23434,5286.9,4.33
3.2786617,2.631,1101.0,3.61232,1.15,5411.0,4.29
1112.7562924,9.386,6669.0,20.062,1.26,6324.0,4.34
5.6309047,3.877,1683.0,7.00844,0.79,5304.0,4.6
0.6803433,2.0674164,565.5754223,8.1888041,2.97877,7325.5,3.71
5.8775548,2.9027641,412.2881337,2.1822904,1.00568,5977.0,4.47
3.3985674,2.197,171.0,1.18609,1.01,5977.0,4.47
5.0611315,1.5562414,5276.0349302,9.1484302,1.00217,5254.0,4.45
1.3561596,2.504,482.0,4.12493,1.86,6375.0,4.0
2.0492064,3.417,1030.0,10.544,1.23434,5800.55,4.33
2.6093167,1.175,1984.0,11.4272,1.78,7235.0,4.33
2.37532,2.957,1940.0,13.5855,2.11,7895.7,4.06
11.835079,2.094,336.0,2.5354,1.34,6225.0,5.06078
1.76406,3.086,870.0,12.3762,2.03,6481.7,4.33
1.69433,2.169,650.0,5.20733,2.0,7185.0,4.04
3.32125,4.304,5760.0,25.5824,1.76,7174.0,4.33
2.363311,3.294,1121.0,2.74038,1.04,5420.0,4.38
2.6800536,1.758,456.0,2.3437,1.07,5550.0,4.37
4.4531846,1.687,5910.0,10.544,1.23434,5766.0,4.33
40.7501028,4.873,6026.0,10.1271,1.31,6453.0,5.20004
10.9836724,2.636,315.0,2.35616,1.31,6453.0,5.20004
123.0586028,9.7316587,485.2393663,2.9538423,1.31225,6453.0,5.20004
8.13664,2.084,840.0,11.75,3.96,4913.0,4.33
3.8954139,2.832,911.0,5.15915,1.89,6064.0,3.94
1.08625,2.534,1110.0,4.65122,1.4,5562.6,4.33
7.45494,3.465,2280.0,15.1922,2.45,5029.7,4.33
3.133084,1.237,1192.0,10.3743,2.06,7478.0,4.05
3.1915257,2.756,8587.0,16.4091,1.69,6673.0,4.13
0.6435807,0.6659322,876.6807794,4.8452813,1.49305,5919.7,4.12
13.7058173,2.597,5788.0,20.2141,2.05,8001.0,4.33
0.6565741,1.908,423.0,5.01154,2.68,5235.5,4.33
2.31446,1.347,1190.0,3.40668,0.73,4801.5,4.33
4.8026561,1.1658648,4358.1157678,1.4202459,0.213459,3231.0,5.04064
1.5379237,0.766,1135.0,8.73996,0.93,5672.5,4.51
2.7347651,3.205,9209.0,17.805,1.77,6767.9,4.1
3.057524,1.3790503,1117.9638175,2.4878486,0.695095,4402.0,4.59
1.1549925,0.911,739.0,9.15106,2.99,4815.0,4.33
0.6691449,0.9921631,1254.3711932,1.9200407,0.462408,3457.0,4.7705
